date,store,product,category,qty,price,amount,customer_id
2025-05-17,Tokyo,P002,C,1,2750,2750.0,C0281
2025-05-17,Osaka,P012,A,3,1810,5430.0,C0108
2025-05-17,Osaka,P012,A,4,4850,19400.0,C0117
2025-05-17,Osaka,P008,C,3,1220,3660.0,C0035
2025-05-17,Osaka,P001,B,3,1890,5670.0,C0210
2025-05-17,Osaka,P006,A,4,1460,5840.0,C0098
2025-05-17,Osaka,P004,B,2,3240,6480.0,C0051
2025-05-17,Osaka,P011,C,4,1170,4680.0,C0026
2025-05-17,Osaka,P015,A,3,4670,14010.0,C0211
2025-05-17,Osaka,P011,C,1,3040,3040.0,C0110
2025-05-17,Osaka,P013,B,1,1070,1070.0,C0167
2025-05-17,Osaka,P015,A,4,3370,13480.0,C0129
2025-05-17,Osaka,P005,C,4,1730,6920.0,C0038
2025-05-17,Osaka,P008,C,2,2980,5960.0,C0270
2025-05-17,Osaka,P005,C,4,1840,7360.0,C0097
2025-05-17,Osaka,P001,B,3,4430,13290.0,C0265
2025-05-17,Osaka,P003,A,4,1560,6240.0,C0188
2025-05-17,Osaka,P011,C,1,1440,1440.0,C0022
2025-05-17,Osaka,P011,C,3,1470,4410.0,C0150
2025-05-17,Osaka,P012,A,1,3420,3420.0,C0088
2025-05-17,Nagoya,P006,A,2,2980,5960.0,C0062
2025-05-17,Nagoya,P006,A,3,2540,7620.0,C0197
2025-05-17,Nagoya,P002,C,1,4460,4460.0,C0139
2025-05-17,Nagoya,P010,B,3,1580,4740.0,C0291
2025-05-17,Nagoya,P007,B,4,2660,10640.0,C0122
2025-05-17,Nagoya,P010,B,1,3430,3430.0,C0295
2025-05-17,Nagoya,P010,B,1,3790,3790.0,C0010
2025-05-17,Nagoya,P002,C,2,2210,4420.0,C0002
2025-05-17,Nagoya,P001,B,4,2810,11240.0,C0060
2025-05-17,Nagoya,P007,B,3,3930,11790.0,C0087
2025-05-17,Nagoya,P003,A,4,3520,14080.0,C0294
2025-05-17,Nagoya,P005,C,1,2520,2520.0,C0099
2025-05-18,Tokyo,P011,C,1,3350,3350.0,C0103
2025-05-18,Tokyo,P010,B,2,3140,6280.0,C0215
2025-05-18,Tokyo,P005,C,1,3820,3820.0,C0284
2025-05-18,Tokyo,P007,B,4,1730,6920.0,C0245
2025-05-18,Tokyo,P015,A,2,1590,3180.0,C0199
2025-05-18,Tokyo,P014,C,1,3560,3560.0,C0261
2025-05-18,Tokyo,P001,B,3,1300,3900.0,C0053
2025-05-18,Tokyo,P008,C,2,1340,2680.0,C0240
2025-05-18,Tokyo,P004,B,4,1700,6800.0,C0156
2025-05-18,Tokyo,P011,C,2,2660,5320.0,C0225
2025-05-18,Tokyo,P001,B,4,3750,15000.0,C0229
2025-05-18,Tokyo,P007,B,2,3280,6560.0,C0192
2025-05-18,Tokyo,P014,C,4,1210,4840.0,C0046
2025-05-18,Tokyo,P015,A,2,3320,6640.0,C0017
2025-05-18,Tokyo,P002,C,2,3860,7720.0,C0231
2025-05-18,Tokyo,P014,C,1,1800,1800.0,C0163
2025-05-18,Tokyo,P009,A,1,2780,2780.0,C0269
2025-05-18,Osaka,P013,B,2,3090,6180.0,C0192
2025-05-18,Osaka,P011,C,3,1410,4230.0,C0089
2025-05-18,Osaka,P013,B,1,3860,3860.0,C0156
2025-05-18,Osaka,P002,C,1,4920,4920.0,C0010
2025-05-18,Osaka,P001,B,1,3510,3510.0,C0277
2025-05-18,Osaka,P003,A,4,3870,15480.0,C0069
2025-05-18,Osaka,P002,C,2,1320,2640.0,C0034
2025-05-18,Osaka,P007,B,4,4970,19880.0,C0188
2025-05-18,Osaka,P005,C,2,3450,6900.0,C0052
2025-05-18,Osaka,P008,C,4,4360,17440.0,C0018
2025-05-18,Osaka,P005,C,2,3210,6420.0,C0056
2025-05-18,Nagoya,P014,C,2,2620,5240.0,C0132
2025-05-18,Nagoya,P001,B,4,4110,16440.0,C0100
2025-05-18,Nagoya,P009,A,2,1910,3820.0,C0091
2025-05-18,Nagoya,P002,C,4,3610,14440.0,C0279
2025-05-18,Nagoya,P001,B,3,3240,9720.0,C0187
2025-05-18,Nagoya,P015,A,2,1560,3120.0,C0004
2025-05-18,Nagoya,P008,C,1,1560,1560.0,C0045
2025-05-18,Nagoya,P005,C,1,2940,2940.0,C0196
2025-05-18,Nagoya,P005,C,1,3280,3280.0,C0026
2025-05-18,Nagoya,P012,A,2,2630,5260.0,C0075
2025-05-18,Nagoya,P005,C,1,3230,3230.0,C0044
2025-05-18,Nagoya,P011,C,2,3260,6520.0,C0161
2025-05-18,Nagoya,P010,B,4,3240,12960.0,C0255
2025-05-18,Nagoya,P004,B,4,2370,9480.0,C0188
2025-05-18,Nagoya,P008,C,4,2080,8320.0,C0156
2025-05-18,Nagoya,P003,A,3,1140,3420.0,C0124
2025-05-18,Nagoya,P001,B,2,2930,5860.0,C0100
2025-05-18,Nagoya,P006,A,1,3850,3850.0,C0239
2025-05-18,Nagoya,P007,B,1,1240,1240.0,C0202
2025-05-19,Tokyo,P013,B,2,2980,5960.0,C0049
2025-05-19,Tokyo,P002,C,4,2710,10840.0,C0149
2025-05-19,Tokyo,P006,A,2,4940,9880.0,C0245
2025-05-19,Tokyo,P011,C,2,3880,7760.0,C0102
2025-05-19,Tokyo,P008,C,1,3830,3830.0,C0019
2025-05-19,Tokyo,P011,C,3,1260,3780.0,C0152
2025-05-19,Tokyo,P004,B,2,1050,2100.0,C0216
2025-05-19,Tokyo,P008,C,2,4500,9000.0,C0193
2025-05-19,Tokyo,P010,B,1,3000,3000.0,C0210
2025-05-19,Tokyo,P014,C,3,1680,5040.0,C0203
2025-05-19,Tokyo,P002,C,2,4660,9320.0,C0240
2025-05-19,Tokyo,P014,C,2,3730,7460.0,C0210
2025-05-19,Tokyo,P004,B,4,4870,19480.0,C0033
2025-05-19,Tokyo,P012,A,2,3690,7380.0,C0166
2025-05-19,Tokyo,P004,B,1,3050,3050.0,C0251
2025-05-19,Tokyo,P013,B,2,4440,8880.0,C0107
2025-05-19,Tokyo,P009,A,2,3090,6180.0,C0159
2025-05-19,Tokyo,P011,C,2,3110,6220.0,C0195
2025-05-19,Tokyo,P007,B,3,1340,4020.0,C0261
2025-05-19,Osaka,P014,C,4,4790,19160.0,C0008
2025-05-19,Osaka,P004,B,1,2670,2670.0,C0271
2025-05-19,Osaka,P012,A,3,4390,13170.0,C0002
2025-05-19,Osaka,P012,A,2,3760,7520.0,C0229
2025-05-19,Osaka,P011,C,2,3440,6880.0,C0141
2025-05-19,Osaka,P010,B,2,2570,5140.0,C0061
2025-05-19,Osaka,P006,A,3,4480,13440.0,C0031
2025-05-19,Osaka,P003,A,3,3810,11430.0,C0051
2025-05-19,Osaka,P005,C,1,1210,1210.0,C0043
2025-05-19,Osaka,P011,C,4,2990,11960.0,C0053
2025-05-19,Osaka,P014,C,2,1610,3220.0,C0042
2025-05-19,Nagoya,P012,A,2,2780,5560.0,C0102
2025-05-19,Nagoya,P015,A,3,3650,10950.0,C0131
2025-05-19,Nagoya,P008,C,4,3620,14480.0,C0244
2025-05-19,Nagoya,P001,B,4,4800,19200.0,C0200
2025-05-19,Nagoya,P015,A,3,2100,6300.0,C0182
2025-05-19,Nagoya,P010,B,1,1800,1800.0,C0088
2025-05-19,Nagoya,P009,A,1,4080,4080.0,C0033
2025-05-19,Nagoya,P015,A,3,2350,7050.0,C0112
2025-05-19,Nagoya,P011,C,1,3860,3860.0,C0166
2025-05-19,Nagoya,P004,B,4,3510,14040.0,C0049
2025-05-19,Nagoya,P010,B,2,4050,8100.0,C0148
2025-05-19,Nagoya,P015,A,4,1160,4640.0,C0123
2025-05-19,Nagoya,P004,B,2,1580,3160.0,C0161
2025-05-20,Tokyo,P010,B,2,4970,9940.0,C0263
2025-05-20,Tokyo,P010,B,2,3860,7720.0,C0200
2025-05-20,Tokyo,P003,A,2,4960,9920.0,C0096
2025-05-20,Tokyo,P001,B,4,4730,18920.0,C0197
2025-05-20,Tokyo,P010,B,2,2430,4860.0,C0274
2025-05-20,Tokyo,P013,B,2,2250,4500.0,C0057
2025-05-20,Tokyo,P001,B,2,3210,6420.0,C0202
2025-05-20,Tokyo,P013,B,2,1660,3320.0,C0253
2025-05-20,Tokyo,P012,A,3,1150,3450.0,C0140
2025-05-20,Tokyo,P010,B,4,3030,12120.0,C0139
2025-05-20,Tokyo,P006,A,2,1060,2120.0,C0032
2025-05-20,Osaka,P006,A,4,2580,10320.0,C0299
2025-05-20,Osaka,P003,A,1,3350,3350.0,C0240
2025-05-20,Osaka,P003,A,3,1890,5670.0,C0221
2025-05-20,Osaka,P009,A,3,2070,6210.0,C0087
2025-05-20,Osaka,P010,B,2,3760,7520.0,C0047
2025-05-20,Osaka,P005,C,1,1340,1340.0,C0079
2025-05-20,Osaka,P008,C,1,1370,1370.0,C0263
2025-05-20,Osaka,P008,C,3,3900,11700.0,C0031
2025-05-20,Osaka,P010,B,4,2790,11160.0,C0258
2025-05-20,Osaka,P015,A,3,1400,4200.0,C0185
2025-05-20,Osaka,P014,C,3,4200,12600.0,C0161
2025-05-20,Osaka,P007,B,4,1610,6440.0,C0134
2025-05-20,Osaka,P003,A,3,4680,14040.0,C0299
2025-05-20,Osaka,P004,B,3,4490,13470.0,C0250
2025-05-20,Osaka,P008,C,1,2840,2840.0,C0233
2025-05-20,Osaka,P010,B,2,1860,3720.0,C0195
2025-05-20,Osaka,P007,B,2,4750,9500.0,C0003
2025-05-20,Nagoya,P014,C,4,2210,8840.0,C0298
2025-05-20,Nagoya,P004,B,1,2220,2220.0,C0159
2025-05-20,Nagoya,P001,B,1,4160,4160.0,C0186
2025-05-20,Nagoya,P010,B,4,1910,7640.0,C0269
2025-05-20,Nagoya,P006,A,4,4130,16520.0,C0064
2025-05-20,Nagoya,P004,B,3,3010,9030.0,C0071
2025-05-20,Nagoya,P004,B,4,4010,16040.0,C0058
2025-05-20,Nagoya,P011,C,1,2780,2780.0,C0004
2025-05-20,Nagoya,P010,B,1,1940,1940.0,C0057
2025-05-20,Nagoya,P003,A,1,3210,3210.0,C0260
2025-05-20,Nagoya,P005,C,4,3170,12680.0,C0077
2025-05-20,Nagoya,P001,B,4,1090,4360.0,C0127
2025-05-21,Tokyo,P012,A,4,2290,9160.0,C0094
2025-05-21,Tokyo,P009,A,3,2520,7560.0,C0110
2025-05-21,Tokyo,P003,A,2,3340,6680.0,C0220
2025-05-21,Tokyo,P012,A,3,4010,12030.0,C0178
2025-05-21,Tokyo,P006,A,2,3070,6140.0,C0092
2025-05-21,Tokyo,P012,A,1,1210,1210.0,C0147
2025-05-21,Tokyo,P002,C,1,2500,2500.0,C0002
2025-05-21,Tokyo,P004,B,3,2490,7470.0,C0269
2025-05-21,Tokyo,P002,C,3,3360,10080.0,C0193
2025-05-21,Tokyo,P011,C,1,4160,4160.0,C0100
2025-05-21,Osaka,P005,C,2,3800,7600.0,C0280
2025-05-21,Osaka,P014,C,3,3150,9450.0,C0158
2025-05-21,Osaka,P015,A,1,4810,4810.0,C0195
2025-05-21,Osaka,P010,B,3,4240,12720.0,C0205
2025-05-21,Osaka,P002,C,4,3910,15640.0,C0274
2025-05-21,Osaka,P015,A,4,1170,4680.0,C0189
2025-05-21,Osaka,P015,A,4,3190,12760.0,C0273
2025-05-21,Osaka,P014,C,1,4530,4530.0,C0191
2025-05-21,Osaka,P009,A,1,4670,4670.0,C0089
2025-05-21,Osaka,P007,B,2,4870,9740.0,C0145
2025-05-21,Osaka,P002,C,1,4920,4920.0,C0071
2025-05-21,Osaka,P012,A,1,4580,4580.0,C0195
2025-05-21,Osaka,P004,B,4,2190,8760.0,C0299
2025-05-21,Osaka,P009,A,2,1230,2460.0,C0078
2025-05-21,Osaka,P001,B,4,1400,5600.0,C0034
2025-05-21,Osaka,P002,C,4,4880,19520.0,C0214
2025-05-21,Nagoya,P008,C,4,1380,5520.0,C0238
2025-05-21,Nagoya,P001,B,4,3170,12680.0,C0266
2025-05-21,Nagoya,P007,B,4,4370,17480.0,C0098
2025-05-21,Nagoya,P010,B,2,2720,5440.0,C0240
2025-05-21,Nagoya,P004,B,1,2920,2920.0,C0246
2025-05-21,Nagoya,P003,A,2,3660,7320.0,C0143
2025-05-21,Nagoya,P010,B,3,4240,12720.0,C0262
2025-05-21,Nagoya,P007,B,2,2110,4220.0,C0133
2025-05-21,Nagoya,P013,B,3,3760,11280.0,C0126
2025-05-21,Nagoya,P011,C,3,3110,9330.0,C0280
2025-05-22,Tokyo,P003,A,1,4810,4810.0,C0121
2025-05-22,Tokyo,P005,C,4,3400,13600.0,C0040
2025-05-22,Tokyo,P002,C,4,4050,16200.0,C0106
2025-05-22,Tokyo,P013,B,1,4470,4470.0,C0024
2025-05-22,Tokyo,P010,B,4,3470,13880.0,C0233
2025-05-22,Tokyo,P006,A,2,2060,4120.0,C0035
2025-05-22,Tokyo,P005,C,1,4020,4020.0,C0064
2025-05-22,Tokyo,P003,A,3,3150,9450.0,C0065
2025-05-22,Tokyo,P011,C,1,4140,4140.0,C0010
2025-05-22,Tokyo,P009,A,3,2490,7470.0,C0207
2025-05-22,Tokyo,P006,A,3,1890,5670.0,C0171
2025-05-22,Tokyo,P012,A,4,2440,9760.0,C0142
2025-05-22,Tokyo,P008,C,4,4850,19400.0,C0194
2025-05-22,Tokyo,P013,B,1,4030,4030.0,C0243
2025-05-22,Tokyo,P011,C,3,4590,13770.0,C0196
2025-05-22,Tokyo,P013,B,1,3660,3660.0,C0131
2025-05-22,Tokyo,P014,C,4,4370,17480.0,C0065
2025-05-22,Tokyo,P008,C,1,4910,4910.0,C0077
2025-05-22,Osaka,P008,C,4,4280,17120.0,C0233
2025-05-22,Osaka,P010,B,1,4670,4670.0,C0019
2025-05-22,Osaka,P007,B,2,2560,5120.0,C0293
2025-05-22,Osaka,P004,B,3,1870,5610.0,C0273
2025-05-22,Osaka,P012,A,2,1320,2640.0,C0046
2025-05-22,Osaka,P004,B,2,4540,9080.0,C0036
2025-05-22,Osaka,P009,A,2,1180,2360.0,C0186
2025-05-22,Osaka,P011,C,4,3020,12080.0,C0098
2025-05-22,Osaka,P013,B,1,3720,3720.0,C0283
2025-05-22,Osaka,P001,B,4,1820,7280.0,C0144
2025-05-22,Osaka,P004,B,1,3800,3800.0,C0145
2025-05-22,Osaka,P008,C,2,3980,7960.0,C0289
2025-05-22,Osaka,P008,C,1,2300,2300.0,C0149
2025-05-22,Osaka,P002,C,1,1810,1810.0,C0291
2025-05-22,Osaka,P007,B,4,3200,12800.0,C0152
2025-05-22,Osaka,P015,A,3,1950,5850.0,C0085
2025-05-22,Nagoya,P001,B,1,1290,1290.0,C0214
2025-05-22,Nagoya,P007,B,1,3960,3960.0,C0197
2025-05-22,Nagoya,P011,C,1,4490,4490.0,C0054
2025-05-22,Nagoya,P009,A,3,1870,5610.0,C0113
2025-05-22,Nagoya,P001,B,2,3700,7400.0,C0093
2025-05-22,Nagoya,P009,A,4,1930,7720.0,C0087
2025-05-22,Nagoya,P002,C,3,1810,5430.0,C0256
2025-05-22,Nagoya,P005,C,3,1750,5250.0,C0097
2025-05-22,Nagoya,P003,A,3,1110,3330.0,C0025
2025-05-22,Nagoya,P008,C,3,2310,6930.0,C0129
2025-05-22,Nagoya,P007,B,4,2780,11120.0,C0254
2025-05-22,Nagoya,P004,B,1,2610,2610.0,C0025
2025-05-22,Nagoya,P011,C,2,2460,4920.0,C0160
2025-05-22,Nagoya,P002,C,2,4880,9760.0,C0188
2025-05-22,Nagoya,P009,A,3,2870,8610.0,C0281
2025-05-22,Nagoya,P014,C,2,4690,9380.0,C0025
2025-05-23,Tokyo,P005,C,3,3420,10260.0,C0142
2025-05-23,Tokyo,P004,B,3,2070,6210.0,C0149
2025-05-23,Tokyo,P006,A,4,3980,15920.0,C0053
2025-13-40,Tokyo,P015,A,3,2400,7200.0,C0159
2025-05-23,Tokyo,P003,A,1,2680,2680.0,C0234
2025-05-23,Tokyo,P006,A,2,4960,9920.0,C0296
2025-05-23,Tokyo,P007,B,1,3710,3710.0,C0214
2025-05-23,Tokyo,P014,C,4,3510,14040.0,C0033
2025-13-40,Tokyo,P004,B,3,3420,10260.0,C0131
2025-05-23,Tokyo,P007,B,3,2680,8040.0,C0047
2025-05-23,Tokyo,P015,A,2,2110,4220.0,C0021
2025-05-23,Tokyo,P008,C,4,1630,6520.0,C0074
2025-05-23,Tokyo,P003,A,1,3410,3410.0,C0090
2025-05-23,Osaka,P007,B,3,1350,4050.0,C0099
2025-05-23,Osaka,P007,B,1,2670,2670.0,C0141
2025-05-23,Osaka,P007,B,3,4180,12540.0,C0231
2025-05-23,Osaka,P001,B,3,4610,13830.0,C0261
2025-05-23,Osaka,P005,C,4,4200,16800.0,C0110
2025-05-23,Osaka,P014,C,3,4000,12000.0,C0224
2025-05-23,Osaka,P012,A,4,4420,17680.0,C0127
2025-05-23,Osaka,P009,A,3,4420,13260.0,C0118
2025-05-23,Osaka,P005,C,3,4810,14430.0,C0273
2025-05-23,Osaka,P003,A,4,4150,16600.0,C0047
2025-05-23,Osaka,P001,B,1,4710,4710.0,C0226
2025-05-23,Osaka,P009,A,3,2650,7950.0,C0271
2025-05-23,Osaka,P003,A,2,1800,3600.0,C0254
2025-05-23,Osaka,P009,A,3,4670,14010.0,C0059
2025-05-23,Osaka,P015,A,1,4010,4010.0,C0211
2025-05-23,Osaka,P013,B,1,4830,4830.0,C0238
2025-05-23,Osaka,P002,C,3,4260,12780.0,C0143
2025-05-23,Nagoya,P005,C,3,4930,14790.0,C0182
2025-05-23,Nagoya,P011,C,4,4110,16440.0,C0120
2025-05-23,Nagoya,P012,A,2,3330,6660.0,C0091
2025-05-23,Nagoya,P015,A,3,3330,9990.0,C0136
2025-05-23,Nagoya,P008,C,4,2090,8360.0,C0248
2025-05-23,Nagoya,P005,C,1,3940,3940.0,C0212
2025-05-23,Nagoya,P006,A,3,3910,11730.0,C0236
2025-05-23,Nagoya,P015,A,4,2750,11000.0,C0069
2025-05-23,Nagoya,P002,C,3,3660,10980.0,C0207
2025-05-23,Nagoya,P001,B,3,4140,12420.0,C0216
2025-05-23,Nagoya,P008,C,1,2950,2950.0,C0193
2025-05-23,Nagoya,P009,A,3,3060,9180.0,C0166
2025-05-23,Nagoya,P005,C,3,2120,6360.0,C0147
2025-05-24,Tokyo,P011,C,4,3530,14120.0,C0041
2025-05-24,Tokyo,P011,C,2,1190,2380.0,C0058
2025-05-24,Tokyo,P015,A,2,1800,3600.0,C0040
2025-05-24,Tokyo,P010,B,4,2410,9640.0,C0031
2025-05-24,Tokyo,P006,A,3,1450,4350.0,C0081
2025-05-24,Tokyo,P001,B,2,1680,3360.0,C0060
2025-05-24,Tokyo,P002,C,3,2950,8850.0,C0284
2025-05-24,Tokyo,P006,A,1,1810,1810.0,C0285
2025-05-24,Tokyo,P009,A,2,3610,7220.0,C0167
2025-05-24,Tokyo,P002,C,3,1470,4410.0,C0060
2025-05-24,Tokyo,P011,C,2,1880,3760.0,C0021
2025-05-24,Tokyo,P009,A,3,1810,5430.0,C0125
2025-05-24,Tokyo,P006,A,4,4160,16640.0,C0082
2025-05-24,Tokyo,P008,C,4,2380,9520.0,C0043
2025-05-24,Osaka,P010,B,4,2230,8920.0,C0018
2025-05-24,Osaka,P003,A,2,1370,2740.0,C0011
2025-05-24,Osaka,P010,B,4,1930,7720.0,C0157
2025-05-24,Osaka,P009,A,3,4910,14730.0,C0265
2025-05-24,Osaka,P005,C,4,1130,4520.0,C0288
2025-05-24,Osaka,P003,A,1,1470,1470.0,C0037
2025-05-24,Osaka,P007,B,3,3970,11910.0,C0005
2025-05-24,Osaka,P005,C,1,1580,1580.0,C0224
2025-05-24,Osaka,P010,B,1,2200,2200.0,C0277
2025-05-24,Osaka,P009,A,1,4730,4730.0,C0060
2025-05-24,Osaka,P005,C,3,3040,9120.0,C0021
2025-05-24,Osaka,P013,B,1,3760,3760.0,C0100
2025-05-24,Nagoya,P014,C,4,4680,18720.0,C0162
2025-05-24,Nagoya,P001,B,3,2840,8520.0,C0215
2025-05-24,Nagoya,P004,B,3,2760,8280.0,C0201
2025-05-24,Nagoya,P007,B,2,1850,3700.0,C0248
2025-05-24,Nagoya,P002,C,1,2700,2700.0,C0047
2025-05-24,Nagoya,P014,C,2,1960,3920.0,C0076
2025-05-24,Nagoya,P003,A,3,2920,8760.0,C0070
2025-05-24,Nagoya,P014,C,3,2610,7830.0,C0154
2025-05-24,Nagoya,P010,B,1,4230,4230.0,C0078
2025-05-24,Nagoya,P001,B,3,4500,13500.0,C0220
2025-05-24,Nagoya,P005,C,2,3380,6760.0,C0070
2025-05-24,Nagoya,P013,B,2,1860,3720.0,C0029
2025-05-24,Nagoya,P011,C,1,4220,4220.0,C0291
2025-05-24,Nagoya,P002,C,1,4730,4730.0,C0038
2025-05-24,Nagoya,P007,B,4,1550,6200.0,C0199
2025-05-24,Nagoya,P006,A,2,4720,9440.0,C0195
2025-05-24,Nagoya,P005,C,4,3320,13280.0,C0030
2025-05-25,Tokyo,P004,B,3,4440,13320.0,C0012
2025-05-25,Tokyo,P012,A,4,4970,19880.0,C0198
2025-05-25,Tokyo,P005,C,1,4770,4770.0,C0124
2025-05-25,Tokyo,P006,A,3,3860,11580.0,C0242
2025-05-25,Tokyo,P014,C,4,1680,6720.0,C0051
2025-05-25,Tokyo,P004,B,3,3320,9960.0,C0257
2025-05-25,Tokyo,P013,B,4,1310,5240.0,C0208
2025-05-25,Tokyo,P013,B,4,2370,9480.0,C0233
2025-05-25,Tokyo,P007,B,1,2350,2350.0,C0076
2025-05-25,Tokyo,P014,C,1,1520,1520.0,C0174
2025-05-25,Tokyo,P009,A,3,1590,4770.0,C0150
2025-05-25,Tokyo,P014,C,1,4190,4190.0,C0038
2025-05-25,Tokyo,P004,B,4,2190,8760.0,C0157
2025-05-25,Osaka,P010,B,2,2770,5540.0,C0245
2025-05-25,Osaka,P009,A,3,4220,12660.0,C0128
2025-05-25,Osaka,P013,B,3,4530,13590.0,C0137
2025-05-25,Osaka,P009,A,1,1440,1440.0,C0033
2025-05-25,Osaka,P010,B,2,2150,4300.0,C0181
2025-05-25,Osaka,P006,A,1,3220,3220.0,C0165
2025-05-25,Osaka,P003,A,2,1940,3880.0,C0208
2025-05-25,Osaka,P004,B,1,2060,2060.0,C0141
2025-05-25,Osaka,P012,A,1,4520,4520.0,C0099
2025-05-25,Osaka,P006,A,1,2100,2100.0,C0141
2025-05-25,Osaka,P010,B,4,3090,12360.0,C0030
2025-05-25,Osaka,P006,A,3,3550,10650.0,C0175
2025-05-25,Osaka,P008,C,3,4970,14910.0,C0180
2025-05-25,Nagoya,P006,A,2,3840,7680.0,C0257
2025-05-25,Nagoya,P012,A,3,4110,12330.0,C0010
2025-05-25,Nagoya,P005,C,1,3610,3610.0,C0226
2025-05-25,Nagoya,P003,A,1,2980,2980.0,C0290
2025-05-25,Nagoya,P001,B,4,1770,7080.0,C0081
2025-05-25,Nagoya,P010,B,3,4490,13470.0,C0002
2025-05-25,Nagoya,P001,B,2,3230,6460.0,C0078
2025-05-25,Nagoya,P010,B,2,4720,9440.0,C0054
2025-05-25,Nagoya,P010,B,3,1410,4230.0,C0181
2025-05-25,Nagoya,P003,A,3,3540,10620.0,C0022
2025-05-25,Nagoya,P004,B,2,4710,9420.0,C0067
2025-05-25,Nagoya,P014,C,3,4790,14370.0,C0249
2025-05-25,Nagoya,P005,C,3,3860,11580.0,C0024
2025-05-25,Nagoya,P010,B,2,1140,2280.0,C0260
2025-05-25,Nagoya,P004,B,4,1820,7280.0,C0162
2025-05-26,Tokyo,P014,C,4,4080,16320.0,C0253
2025-05-26,Tokyo,P012,A,2,4680,9360.0,C0159
2025-05-26,Tokyo,P006,A,1,3830,3830.0,C0083
2025-05-26,Tokyo,P010,B,1,3530,3530.0,C0193
2025-05-26,Tokyo,P008,C,3,4970,14910.0,C0251
2025-05-26,Tokyo,P007,B,4,4810,19240.0,C0048
2025-05-26,Tokyo,P006,A,3,3050,9150.0,C0041
2025-05-26,Tokyo,P008,C,2,3950,7900.0,C0155
2025-05-26,Tokyo,P003,A,1,2140,2140.0,C0047
2025-05-26,Tokyo,P014,C,2,3530,7060.0,C0039
2025-05-26,Tokyo,P007,B,4,3570,14280.0,C0087
2025-05-26,Tokyo,P012,A,3,1940,5820.0,C0298
2025-05-26,Tokyo,P015,A,3,1130,3390.0,C0124
2025-05-26,Osaka,P014,C,3,1880,5640.0,C0153
2025-05-26,Osaka,P003,A,2,3140,6280.0,C0153
2025-05-26,Osaka,P007,B,2,4180,8360.0,C0152
2025-05-26,Osaka,P001,B,3,3470,10410.0,C0209
2025-05-26,Osaka,P011,C,1,4880,4880.0,C0297
2025-05-26,Osaka,P003,A,1,1980,1980.0,C0289
2025-05-26,Osaka,P014,C,2,3520,7040.0,C0073
2025-05-26,Osaka,P001,B,1,1300,1300.0,C0254
2025-05-26,Osaka,P012,A,1,3260,3260.0,C0062
2025-05-26,Osaka,P009,A,4,4510,18040.0,C0250
2025-05-26,Osaka,P004,B,1,1640,1640.0,C0039
2025-05-26,Osaka,P010,B,3,4520,13560.0,C0028
2025-05-26,Osaka,P004,B,3,3720,11160.0,C0128
2025-05-26,Osaka,P003,A,2,1680,3360.0,C0161
2025-05-26,Osaka,P014,C,1,1470,1470.0,C0221
2025-05-26,Nagoya,P015,A,4,2610,10440.0,C0109
2025-05-26,Nagoya,P006,A,2,4350,8700.0,C0240
2025-05-26,Nagoya,P004,B,1,3160,3160.0,C0195
2025-05-26,Nagoya,P011,C,2,2920,5840.0,C0032
2025-05-26,Nagoya,P007,B,3,2210,6630.0,C0096
2025-05-26,Nagoya,P007,B,4,3410,13640.0,C0275
2025-05-26,Nagoya,P001,B,4,1170,4680.0,C0097
2025-05-26,Nagoya,P007,B,1,4950,4950.0,C0267
2025-05-26,Nagoya,P009,A,2,4040,8080.0,C0212
2025-05-26,Nagoya,P008,C,4,1770,7080.0,C0084
2025-05-27,Tokyo,P002,C,1,3490,3490.0,C0256
2025-05-27,Tokyo,P009,A,2,2080,4160.0,C0031
2025-05-27,Tokyo,P009,A,1,4160,4160.0,C0123
2025-05-27,Tokyo,P006,A,1,1960,1960.0,C0004
2025-05-27,Tokyo,P011,C,2,4140,8280.0,C0170
2025-05-27,Tokyo,P015,A,4,1590,6360.0,C0035
2025-05-27,Tokyo,P014,C,2,4060,8120.0,C0188
2025-05-27,Tokyo,P011,C,2,2250,4500.0,C0166
2025-05-27,Tokyo,P001,B,2,3030,6060.0,C0062
2025-05-27,Tokyo,P005,C,4,2150,8600.0,C0270
2025-05-27,Osaka,P011,C,1,1820,1820.0,C0280
2025-05-27,Osaka,P001,B,3,3380,10140.0,C0251
2025-05-27,Osaka,P014,C,2,3010,6020.0,C0190
2025-05-27,Osaka,P015,A,3,1480,4440.0,C0277
2025-05-27,Osaka,P008,C,1,1760,1760.0,C0062
2025-05-27,Osaka,P011,C,4,2760,11040.0,C0030
2025-05-27,Osaka,P014,C,3,3280,9840.0,C0019
2025-05-27,Osaka,P015,A,1,3440,3440.0,C0179
2025-05-27,Osaka,P008,C,3,2590,7770.0,C0172
2025-05-27,Osaka,P006,A,2,3710,7420.0,C0222
2025-05-27,Osaka,P003,A,4,1380,5520.0,C0083
2025-05-27,Osaka,P006,A,2,2400,4800.0,C0097
2025-05-27,Osaka,P007,B,4,4300,17200.0,C0105
2025-05-27,Osaka,P004,B,3,1230,3690.0,C0134
2025-05-27,Osaka,P004,B,3,1310,3930.0,C0248
2025-05-27,Osaka,P005,C,3,3280,9840.0,C0143
2025-05-27,Osaka,P007,B,2,4090,8180.0,C0155
2025-05-27,Osaka,P004,B,2,2750,5500.0,C0253
2025-05-27,Osaka,P015,A,2,2580,5160.0,C0039
